Job_ID,Titre,Societe,Description,Skills,Categories,Annees_Experience,Niveau_Experience,Education,Salaire,Lieu,Type_Contrat,Mode_Travail,Date_Publication,Date_Relative,Expire,Source,Lien
100267,Technical Support Engineer,VERMEG,VERMEG recrute un(e) Technical Support Engineer. Le/La candidat(e) idéal(e) maîtrise ITIL | Technical Support | Networking et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· ITIL | · Technical Support | · Networking | · Troubleshooting | · Windows,informatique / télécoms,1 - 3 Yrs of Exp,Directeur,,1500 - 2500 TND,"Lac 2, Tunis",CDI | CDD,Hybrid,2026-02-02,2 février 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100267/technical-support-engineer/
100268,Software Developer,DELPHI TECHNOLOGIES,DELPHI TECHNOLOGIES recrute un(e) Software Developer. Le/La candidat(e) idéal(e) maîtrise Git | Python | REST API et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Git | · Python | · REST API | · Agile | · Java,informatique / télécoms,2 ans d'exp,Senior,,4000 - 5000 TND,Sousse,CDI,Télétravail complet,2026-03-23,23 mars 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100268/software-developer/
100269,DevOps Engineer,AIRBUS TUNISIA,AIRBUS TUNISIA recrute un(e) DevOps Engineer. Le/La candidat(e) idéal(e) maîtrise Terraform | Docker | CI/CD et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Terraform | · Docker | · CI/CD | · AWS | · Jenkins,informatique / télécoms,1 - 3 Yrs of Exp,Senior Management,,800 - 1100 TND,Sfax,Stage,Teletravail,2026-03-05,5 mars 2026,Non,Tunijobs,https://www.tunijobs.com/job/100269/devops-engineer/
100270,Embedded Systems Engineer,SOPRA HR SOFTWARE,SOPRA HR SOFTWARE recrute un(e) Embedded Systems Engineer. Le/La candidat(e) idéal(e) maîtrise PCB Design | RTOS | ARM et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· PCB Design | · RTOS | · ARM | · Microcontrollers | · C,électronique / électricité / énergie,1 an d'exp,Junior,,1000 - 1500 TND,"Hammam Sousse, Sousse",CDD | SIVP,Teletravail,2026-01-28,28 janvier 2026,No,Keejob,https://www.keejob.com/offres-emploi/100270/embedded-systems-engineer/
100271,HR Manager,VALEO TUNISIA,VALEO TUNISIA recrute un(e) HR Manager. Le/La candidat(e) idéal(e) maîtrise Performance Management | Labor Law | HRIS et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Performance Management | · Labor Law | · HRIS | · Recruitment | · Payroll,recrutement / ressources humaines,2 ans d'exp,Sans exp,,2500 - 4000 TND,Monastir,SIVP,Télétravail complet,2026-03-12,12 mars 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100271/hr-manager/
100272,Mechanical Engineer,GFI TUNISIE,GFI TUNISIE recrute un(e) Mechanical Engineer. Le/La candidat(e) idéal(e) maîtrise Thermodynamics | AutoCAD | SolidWorks et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Thermodynamics | · AutoCAD | · SolidWorks | · FEA | · Manufacturing,industrie / production / maintenance,7+ Yrs of Exp,Senior Management,,4000 - 5000 TND,Sousse,CDI | SIVP,Remote,2026-03-17,17 mars 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100272/mechanical-engineer/
100273,Technical Support Engineer,BANK ABC,BANK ABC recrute un(e) Technical Support Engineer. Le/La candidat(e) idéal(e) maîtrise Troubleshooting | Networking | Windows et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Troubleshooting | · Networking | · Windows | · Technical Support | · ITIL,informatique / télécoms,2 ans d'exp,Entry Level,,1500 - 2500 TND,Tunis,CDD | SIVP,Télétravail complet,2026-03-21,21 mars 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100273/technical-support-engineer/
100274,Legal Counsel,COFICAB,COFICAB recrute un(e) Legal Counsel. Le/La candidat(e) idéal(e) maîtrise Legal Research | Contract Law | Compliance et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Legal Research | · Contract Law | · Compliance | · Litigation | · Corporate Law,juridique / droit,3 - 7 Yrs of Exp,Senior Management,,1500 - 2500 TND,"Hammam Sousse, Sousse",CDD | SIVP,Hybride,2026-02-09,9 février 2026,No,Tunijobs,https://www.tunijobs.com/job/100274/legal-counsel/
100275,Mobile Developer,INTILAAQ,INTILAAQ recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise Android | iOS | Flutter et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Android | · iOS | · Flutter | · Kotlin | · Swift,informatique / télécoms,60 ans d'exp,Manager,,1000 - 1300 TND,Monastir,SIVP,Teletravail,2026-01-28,28 janvier 2026,No,Tunijobs,https://www.tunijobs.com/job/100275/mobile-developer/
100276,AI Engineer,EVERIENCE TUNISIA,EVERIENCE TUNISIA recrute un(e) AI Engineer. Le/La candidat(e) idéal(e) maîtrise TensorFlow | NLP | LLMs et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· TensorFlow | · NLP | · LLMs | · Hugging Face | · Python,informatique / télécoms,60 ans d'exp,Senior Management,,1000 - 1300 TND,Monastir,CDI | CDD,Hybrid,2026-02-22,22 février 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100276/ai-engineer/
100277,Project Manager,AIRBUS TUNISIA,AIRBUS TUNISIA recrute un(e) Project Manager. Le/La candidat(e) idéal(e) maîtrise Project Management | Risk Management | PMP et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Project Management | · Risk Management | · PMP | · Agile | · MS Project,informatique / télécoms,2 ans d'exp,Entry Level,,1200 - 1400 TND,"Hammam Sousse, Sousse",CDD | SIVP,Remote,2026-01-30,30 janvier 2026,No,Keejob,https://www.keejob.com/offres-emploi/100277/project-manager/
100278,Financial Analyst,INTILAAQ,INTILAAQ recrute un(e) Financial Analyst. Le/La candidat(e) idéal(e) maîtrise Financial Modeling | Excel | Forecasting et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Financial Modeling | · Excel | · Forecasting | · Budgeting | · IFRS,banque / finance / assurances,60 ans d'exp,Senior,,1000 - 1300 TND,"Hammam Sousse, Sousse",CDD,Sur site,2026-02-06,6 février 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100278/financial-analyst/
100279,HR Manager,INTILAAQ,INTILAAQ recrute un(e) HR Manager. Le/La candidat(e) idéal(e) maîtrise Labor Law | Performance Management | HRIS et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Labor Law | · Performance Management | · HRIS | · Recruitment | · Payroll,recrutement / ressources humaines,2-4 an,Sans exp,,1000 - 1300 TND,Ben Arous,CDI | SIVP,Teletravail,2026-02-20,20 février 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100279/hr-manager/
100280,Cybersecurity Engineer,PROXYM GROUP,PROXYM GROUP recrute un(e) Cybersecurity Engineer. Le/La candidat(e) idéal(e) maîtrise Network Security | Penetration Testing | ISO 27001 et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Network Security | · Penetration Testing | · ISO 27001 | · SIEM | · Firewall,informatique / télécoms,7+ Yrs of Exp,Junior,,1000 - 1300 TND,Monastir,CDI | CDD,Hybride,2026-02-03,3 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100280/cybersecurity-engineer/
100281,Procurement Officer,SOFRECOM,SOFRECOM recrute un(e) Procurement Officer. Le/La candidat(e) idéal(e) maîtrise Sourcing | Procurement | ERP et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Sourcing | · Procurement | · ERP | · Contract Management | · Negotiation,commerce / vente / distribution,2-4 an,Manager,,1000 - 1500 TND,Sfax,CDI | CDD,Hybride,2026-01-23,23 janvier 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100281/procurement-officer/
100282,Call Center Agent,IBM TUNISIA,IBM TUNISIA recrute un(e) Call Center Agent. Le/La candidat(e) idéal(e) maîtrise Communication | CRM | French et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Communication | · CRM | · French | · Customer Care | · English,call center / télévente,1 - 3 Yrs of Exp,Senior Management,,1000 - 1500 TND,Sousse,CDI | CDD,Présentiel,2026-03-02,2 mars 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100282/call-center-agent/
100283,Procurement Officer,MICROSOFT TUNISIA,MICROSOFT TUNISIA recrute un(e) Procurement Officer. Le/La candidat(e) idéal(e) maîtrise Contract Management | ERP | Sourcing et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Contract Management | · ERP | · Sourcing | · Procurement | · Negotiation,commerce / vente / distribution,1 - 3 Yrs of Exp,Experienced,,1000 - 1500 TND,"Lac 2, Tunis",CDD | SIVP,Teletravail,2026-02-12,12 février 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100283/procurement-officer/
100284,Graphic Designer,HUAWEI TUNISIA,HUAWEI TUNISIA recrute un(e) Graphic Designer. Le/La candidat(e) idéal(e) maîtrise InDesign | Photoshop | Illustrator et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· InDesign | · Photoshop | · Illustrator | · Typography | · Branding,communication / publicité / média,7+ Yrs of Exp,Junior,,1000 - 1300 TND,Tunis,CDI | CDD,Teletravail,2026-01-26,26 janvier 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100284/graphic-designer/
100285,Full Stack Developer,ORANGE TUNISIE,ORANGE TUNISIE recrute un(e) Full Stack Developer. Le/La candidat(e) idéal(e) maîtrise MongoDB | Node.js | HTML/CSS et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· MongoDB | · Node.js | · HTML/CSS | · PostgreSQL | · Docker,informatique / télécoms,1 an d'exp,Entry Level,,1200 - 1400 TND,"La Soukra, Ariana",CDI,Hybrid,2026-01-29,29 janvier 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100285/full-stack-developer/
100286,Business Intelligence Analyst,CARTHAGO CERAMICS,CARTHAGO CERAMICS recrute un(e) Business Intelligence Analyst. Le/La candidat(e) idéal(e) maîtrise Financial Reporting | Tableau | SQL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Financial Reporting | · Tableau | · SQL | · DAX | · ETL,banque / finance / assurances,1 - 3 Yrs of Exp,Junior,,2500 - 4000 TND,Nabeul,CDI | CDD,Télétravail complet,2026-02-19,19 février 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100286/business-intelligence-analyst/
100287,Customer Services Officer,DELPHI TECHNOLOGIES,DELPHI TECHNOLOGIES recrute un(e) Customer Services Officer. Le/La candidat(e) idéal(e) maîtrise Customer Care | Problem Solving | CRM et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Customer Care | · Problem Solving | · CRM | · Communication,call center / télévente,3 - 7 Yrs of Exp,Experienced,,1200 - 1400 TND,"Lac 2, Tunis",CDD,Hybrid,2026-01-29,29 janvier 2026,No,Tunijobs,https://www.tunijobs.com/job/100287/customer-services-officer/
100288,Backend Developer,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Backend Developer. Le/La candidat(e) idéal(e) maîtrise Node.js | Django | Redis et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Node.js | · Django | · Redis | · Spring Boot | · REST API,informatique / télécoms,7+ Yrs of Exp,Entry Level,,1100 - 1400 TND,Sousse,CDD,Présentiel,2026-03-21,21 mars 2026,No,Tunijobs,https://www.tunijobs.com/job/100288/backend-developer/
100289,Data Scientist,IBM TUNISIA,IBM TUNISIA recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise SQL | Pandas | Machine Learning et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SQL | · Pandas | · Machine Learning | · Python | · Scikit-learn,informatique / télécoms,1 an d'exp,Entry Level,,4000 - 5000 TND,"Oued Ellil, La Manouba",CDI | SIVP,Hybrid,2026-02-13,13 février 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100289/data-scientist/
100290,Customer Services Officer,APTIV,APTIV recrute un(e) Customer Services Officer. Le/La candidat(e) idéal(e) maîtrise CRM | Customer Care | Communication et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· CRM | · Customer Care | · Communication | · Problem Solving,call center / télévente,7+ Yrs of Exp,Senior,,1500 - 2500 TND,Ariana,CDD,Hybride,2026-02-17,17 février 2026,No,Tunijobs,https://www.tunijobs.com/job/100290/customer-services-officer/
100291,Marketing Manager,SOPRA HR SOFTWARE,SOPRA HR SOFTWARE recrute un(e) Marketing Manager. Le/La candidat(e) idéal(e) maîtrise Google Ads | SEO | Brand Management et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Google Ads | · SEO | · Brand Management | · CRM | · Digital Marketing,communication / publicité / média,5+ Yrs of Exp,Senior Management,,1200 - 1400 TND,"Hammam Sousse, Sousse",CDI | SIVP,Présentiel,2026-02-09,9 février 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100291/marketing-manager/
100292,Software Developer,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Software Developer. Le/La candidat(e) idéal(e) maîtrise C++ | Git | Java et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· C++ | · Git | · Java | · Python | · REST API,informatique / télécoms,5+ Yrs of Exp,Senior Management,,4000 - 5000 TND,Tunis,SIVP,Hybride,2026-03-22,22 mars 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100292/software-developer/
100293,Customer Services Officer,APTIV,APTIV recrute un(e) Customer Services Officer. Le/La candidat(e) idéal(e) maîtrise Customer Care | Problem Solving | Communication et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Customer Care | · Problem Solving | · Communication | · CRM,call center / télévente,3 - 7 Yrs of Exp,Sans exp,,1000 - 1300 TND,Ariana,CDI | SIVP,Télétravail complet,2026-03-10,10 mars 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100293/customer-services-officer/
100294,Logistics Coordinator,DELICE DANONE,DELICE DANONE recrute un(e) Logistics Coordinator. Le/La candidat(e) idéal(e) maîtrise Shipping | Export | Customs et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Shipping | · Export | · Customs | · Transport Management | · Import,logistique / transport,2 ans d'exp,Junior,,1000 - 1500 TND,Ben Arous,CDI | SIVP,Sur site,2026-03-18,18 mars 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100294/logistics-coordinator/
100295,Network Engineer,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) Network Engineer. Le/La candidat(e) idéal(e) maîtrise VPN | Switching | Routing et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· VPN | · Switching | · Routing | · TCP/IP | · CCNA,informatique / télécoms,1 an d'exp,Sans exp,,1000 - 1300 TND,"La Soukra, Ariana",CDI,Hybride,2026-03-03,3 mars 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100295/network-engineer/
100296,Technical Support Engineer,TELNET HOLDING,TELNET HOLDING recrute un(e) Technical Support Engineer. Le/La candidat(e) idéal(e) maîtrise Windows | Technical Support | ITIL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Windows | · Technical Support | · ITIL | · Networking | · Troubleshooting,informatique / télécoms,1 - 3 Yrs of Exp,Senior,,1100 - 1400 TND,Monastir,CDI | CDD,Remote,2026-03-05,5 mars 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100296/technical-support-engineer/
100297,Machine Learning Engineer,SATORIPHAN GROUP,SATORIPHAN GROUP recrute un(e) Machine Learning Engineer. Le/La candidat(e) idéal(e) maîtrise Deep Learning | Docker | Kubernetes et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Deep Learning | · Docker | · Kubernetes | · Python | · MLOps,informatique / télécoms,2-4 an,Entry Level,,1500 - 2500 TND,Tunis,CDI | SIVP,Télétravail complet,2026-02-11,11 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100297/machine-learning-engineer/
100298,Mobile Developer,VERMEG,VERMEG recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise Flutter | iOS | Kotlin et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Flutter | · iOS | · Kotlin | · Swift | · Android,informatique / télécoms,5+ Yrs of Exp,Directeur,,2500 - 4000 TND,"Hammam Sousse, Sousse",Stage,Présentiel,2026-03-10,10 mars 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100298/mobile-developer/
100299,Frontend Developer,BIAT,BIAT recrute un(e) Frontend Developer. Le/La candidat(e) idéal(e) maîtrise Vue.js | JavaScript | HTML et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Vue.js | · JavaScript | · HTML | · React.js | · CSS,informatique / télécoms,1 an d'exp,Senior Management,,1000 - 1300 TND,Ben Arous,CDD | SIVP,Sur site,2026-02-09,9 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100299/frontend-developer/
100300,Business Intelligence Analyst,ORANGE TUNISIE,ORANGE TUNISIE recrute un(e) Business Intelligence Analyst. Le/La candidat(e) idéal(e) maîtrise Financial Reporting | Tableau | ETL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Financial Reporting | · Tableau | · ETL | · SQL | · DAX,banque / finance / assurances,3 - 7 Yrs of Exp,Senior,,1100 - 1400 TND,"Oued Ellil, La Manouba",CDI,Teletravail,2026-02-09,9 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100300/business-intelligence-analyst/
100301,Project Manager,VALEO TUNISIA,VALEO TUNISIA recrute un(e) Project Manager. Le/La candidat(e) idéal(e) maîtrise Agile | Risk Management | MS Project et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Agile | · Risk Management | · MS Project | · Project Management | · PMP,informatique / télécoms,2-4 an,Junior,,1500 - 2500 TND,Ariana,Stage,Teletravail,2026-02-24,24 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100301/project-manager/
100302,Logistics Coordinator,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) Logistics Coordinator. Le/La candidat(e) idéal(e) maîtrise Import | Export | Customs et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Import | · Export | · Customs | · Transport Management | · Shipping,logistique / transport,5+ Yrs of Exp,Entry Level,,4000 - 5000 TND,"La Soukra, Ariana",CDI,Teletravail,2026-02-23,23 février 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100302/logistics-coordinator/
100303,Call Center Agent,TELNET HOLDING,TELNET HOLDING recrute un(e) Call Center Agent. Le/La candidat(e) idéal(e) maîtrise English | French | Communication et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· English | · French | · Communication | · Customer Care | · CRM,call center / télévente,2 ans d'exp,Junior,,800 - 1100 TND,"Oued Ellil, La Manouba",CDI | SIVP,Remote,2026-02-05,5 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100303/call-center-agent/
100304,UX/UI Designer,EVERIENCE TUNISIA,EVERIENCE TUNISIA recrute un(e) UX/UI Designer. Le/La candidat(e) idéal(e) maîtrise Wireframing | Prototyping | User Research et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Wireframing | · Prototyping | · User Research | · Adobe XD | · Figma,communication / publicité / média,3 - 7 Yrs of Exp,Entry Level,,1000 - 1500 TND,Monastir,CDI | SIVP,Présentiel,2026-02-26,26 février 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100304/uxui-designer/
100305,Sales Manager,SOPRA HR SOFTWARE,SOPRA HR SOFTWARE recrute un(e) Sales Manager. Le/La candidat(e) idéal(e) maîtrise KPI Management | B2B Sales | Negotiation et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· KPI Management | · B2B Sales | · Negotiation | · Sales Strategy | · CRM,commerce / vente / distribution,2-4 an,Manager,,1000 - 1500 TND,"Lac 2, Tunis",CDD | SIVP,Remote,2026-02-23,23 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100305/sales-manager/
100306,Software Developer,TUNISIE TELECOM,TUNISIE TELECOM recrute un(e) Software Developer. Le/La candidat(e) idéal(e) maîtrise Git | Python | Java et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Git | · Python | · Java | · Agile | · C++,informatique / télécoms,3 - 7 Yrs of Exp,Experienced,,2500 - 4000 TND,Monastir,CDI | CDD,Sur site,2026-03-21,21 mars 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100306/software-developer/
100307,Customer Services Officer,VERMEG,VERMEG recrute un(e) Customer Services Officer. Le/La candidat(e) idéal(e) maîtrise Communication | Problem Solving | CRM et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Communication | · Problem Solving | · CRM | · Customer Care,call center / télévente,7+ Yrs of Exp,Experienced,,1000 - 1300 TND,"La Soukra, Ariana",SIVP,Remote,2026-02-10,10 février 2026,Non,Tunijobs,https://www.tunijobs.com/job/100307/customer-services-officer/
100308,Legal Counsel,LEONI,LEONI recrute un(e) Legal Counsel. Le/La candidat(e) idéal(e) maîtrise Compliance | Legal Research | Contract Law et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Compliance | · Legal Research | · Contract Law | · Litigation | · Corporate Law,juridique / droit,2-4 an,Directeur,,1000 - 1300 TND,"La Soukra, Ariana",CDD | SIVP,Hybrid,2026-02-23,23 février 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100308/legal-counsel/
100309,Mobile Developer,BIAT,BIAT recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise React Native | Swift | Flutter et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· React Native | · Swift | · Flutter | · Android | · Kotlin,informatique / télécoms,5+ Yrs of Exp,Senior,,4000 - 5000 TND,"Hammam Sousse, Sousse",CDI | CDD,Remote,2026-01-31,31 janvier 2026,Non,Tunijobs,https://www.tunijobs.com/job/100309/mobile-developer/
100310,SEO Specialist,BIAT,BIAT recrute un(e) SEO Specialist. Le/La candidat(e) idéal(e) maîtrise SEM | SEO | HTML et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SEM | · SEO | · HTML | · Keyword Research | · Google Analytics,informatique / télécoms,1 an d'exp,Manager,,800 - 1100 TND,Sousse,SIVP,Teletravail,2026-03-15,15 mars 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100310/seo-specialist/
100311,Sales Manager,CARTHAGO CERAMICS,CARTHAGO CERAMICS recrute un(e) Sales Manager. Le/La candidat(e) idéal(e) maîtrise KPI Management | B2B Sales | Negotiation et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· KPI Management | · B2B Sales | · Negotiation | · CRM | · Sales Strategy,commerce / vente / distribution,60 ans d'exp,Senior Management,,1000 - 1500 TND,Ariana,Stage,Remote,2026-02-23,23 février 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100311/sales-manager/
100312,Mobile Developer,GFI TUNISIE,GFI TUNISIE recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise Android | React Native | Swift et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Android | · React Native | · Swift | · Flutter | · iOS,informatique / télécoms,2 ans d'exp,Directeur,,2500 - 4000 TND,Nabeul,CDD,Sur site,2026-02-13,13 février 2026,Non,Tunijobs,https://www.tunijobs.com/job/100312/mobile-developer/
100313,Product Manager,APTIV,APTIV recrute un(e) Product Manager. Le/La candidat(e) idéal(e) maîtrise User Stories | Product Roadmap | Agile et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· User Stories | · Product Roadmap | · Agile | · Jira | · Scrum,informatique / télécoms,1 an d'exp,Senior,,1000 - 1300 TND,Monastir,CDD | SIVP,Teletravail,2026-01-25,25 janvier 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100313/product-manager/
100314,Graphic Designer,INTILAAQ,INTILAAQ recrute un(e) Graphic Designer. Le/La candidat(e) idéal(e) maîtrise Photoshop | Branding | InDesign et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Photoshop | · Branding | · InDesign | · Illustrator | · Typography,communication / publicité / média,7+ Yrs of Exp,Directeur,,4000 - 5000 TND,Nabeul,SIVP,Présentiel,2026-02-07,7 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100314/graphic-designer/
100315,Social Media Manager,VERMEG,VERMEG recrute un(e) Social Media Manager. Le/La candidat(e) idéal(e) maîtrise Meta Ads | Content Creation | Canva et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Meta Ads | · Content Creation | · Canva | · Analytics | · Social Media,communication / publicité / média,7+ Yrs of Exp,Entry Level,,1200 - 1400 TND,Tunis,CDD | SIVP,Hybride,2026-03-05,5 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100315/social-media-manager/
100316,Social Media Manager,APTIV,APTIV recrute un(e) Social Media Manager. Le/La candidat(e) idéal(e) maîtrise Social Media | Canva | Content Creation et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Social Media | · Canva | · Content Creation | · Meta Ads | · Analytics,communication / publicité / média,2 ans d'exp,Manager,,2500 - 4000 TND,"Hammam Sousse, Sousse",CDI | SIVP,Hybrid,2026-02-28,28 février 2026,No,Tunijobs,https://www.tunijobs.com/job/100316/social-media-manager/
100317,Graphic Designer,SAFRAN,SAFRAN recrute un(e) Graphic Designer. Le/La candidat(e) idéal(e) maîtrise Typography | InDesign | Branding et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Typography | · InDesign | · Branding | · Illustrator | · Photoshop,communication / publicité / média,60 ans d'exp,Manager,,1500 - 2500 TND,"La Soukra, Ariana",CDI | SIVP,Remote,2026-02-25,25 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100317/graphic-designer/
